county,name,sexcode,sex,agegrpcode,agegrp,yr_2010,yr_2015,yr_2020,yr_2025,yr_2030,yr_2035,yr_2040
79,Putnam County,1,Male,16,75-79,947,973,1232,1381,1508,1675,1667
79,Putnam County,1,Male,17,80-84,662,624,647,814,933,1024,1138
79,Putnam County,1,Male,18,85+,452,466,459,468,545,634,715
79,Putnam County,2,Female,1,0-4,2476,2351,2549,2611,2573,2526,2522
79,Putnam County,2,Female,2,5-9,3173,2955,2888,3044,3090,3063,3039
79,Putnam County,2,Female,3,10-14,3577,3379,3210,3166,3297,3332,3309
79,Putnam County,2,Female,4,15-19,3233,3017,2883,2761,2727,2812,2823
79,Putnam County,2,Female,5,20-24,2292,2405,2243,2174,2099,2071,2098
79,Putnam County,2,Female,6,25-29,2170,2328,2368,2214,2215,2193,2186
79,Putnam County,2,Female,7,30-34,2364,3103,3239,3245,3046,3113,3132
79,Putnam County,2,Female,8,35-39,3278,3283,3921,4053,4041,3800,3902
79,Putnam County,2,Female,9,40-44,4204,3479,3482,4017,4129,4101,3854
79,Putnam County,2,Female,10,45-49,5069,4169,3526,3525,3998,4098,4061
79,Putnam County,2,Female,11,50-54,4443,5019,4197,3620,3610,4029,4115
79,Putnam County,2,Female,12,55-59,3737,3913,4364,3668,3183,3166,3501
79,Putnam County,2,Female,13,60-64,3003,3362,3531,3880,3281,2871,2850
79,Putnam County,2,Female,14,65-69,2218,2712,3028,3188,3450,2937,2593
79,Putnam County,2,Female,15,70-74,1566,1864,2282,2542,2679,2871,2449
79,Putnam County,2,Female,16,75-79,1114,1335,1587,1949,2166,2287,2432
79,Putnam County,2,Female,17,80-84,974,929,1097,1305,1608,1786,1893
79,Putnam County,2,Female,18,85+,1030,975,938,1001,1134,1354,1556
81,Queens County,1,Male,1,0-4,67891,77783,77175,76211,75781,76458,77795
81,Queens County,1,Male,2,5-9,63406,64350,72356,72116,71476,71224,71887
81,Queens County,1,Male,3,10-14,62931,62786,63870,70672,70548,70042,69875
81,Queens County,1,Male,4,15-19,71846,65119,65400,66551,72239,72145,71724
81,Queens County,1,Male,5,20-24,81879,79569,73875,74795,76122,80894,80922
81,Queens County,1,Male,6,25-29,91793,93568,92129,86989,88693,90361,94559
81,Queens County,1,Male,7,30-34,88286,92264,94303,93460,88916,90878,92564
81,Queens County,1,Male,8,35-39,82303,84551,88568,90603,90001,85928,87908
81,Queens County,1,Male,9,40-44,80142,78770,80840,84689,86536,86013,82306
81,Queens County,1,Male,10,45-49,79881,76536,75280,77171,80779,82448,81981
81,Queens County,1,Male,11,50-54,76249,76475,73294,72079,73780,77190,78743
81,Queens County,1,Male,12,55-59,64318,71244,71533,68529,67332,68838,72017
81,Queens County,1,Male,13,60-64,53310,58951,65228,65541,62714,61542,62861
81,Queens County,1,Male,14,65-69,36982,46512,51417,56831,57105,54572,53499
81,Queens County,1,Male,15,70-74,28652,30483,38261,42289,46690,46905,44784
81,Queens County,1,Male,16,75-79,20886,22366,23911,29968,33115,36535,36712
81,Queens County,1,Male,17,80-84,15624,14494,15538,16706,20934,23143,25543
81,Queens County,1,Male,18,85+,13424,13568,13232,13665,14597,17232,19740
81,Queens County,2,Female,1,0-4,64573,74127,73547,72629,72218,72864,74138
81,Queens County,2,Female,2,5-9,60360,61487,69168,68870,68198,67936,68571
81,Queens County,2,Female,3,10-14,60475,59805,60972,67453,67231,66677,66507
81,Queens County,2,Female,4,15-19,67250,62025,61809,62963,68363,68171,67719
81,Queens County,2,Female,5,20-24,78996,77206,72560,73154,74483,79029,79032
81,Queens County,2,Female,6,25-29,93124,91376,90279,85938,87381,89001,92923
81,Queens County,2,Female,7,30-34,88927,91942,91264,90544,86598,88271,89847
81,Queens County,2,Female,8,35-39,82052,85032,88061,87894,87276,83676,85383
81,Queens County,2,Female,9,40-44,81782,79429,82006,84944,84959,84385,81043
81,Queens County,2,Female,10,45-49,83970,80781,78556,80863,83718,83854,83334
81,Queens County,2,Female,11,50-54,82784,82613,79376,77213,79263,82055,82311
81,Queens County,2,Female,12,55-59,72866,78985,78888,75682,73582,75367,78033
81,Queens County,2,Female,13,60-64,63182,68666,74365,74303,71139,69125,70668
81,Queens County,2,Female,14,65-69,46935,56615,61514,66554,66467,63525,61699
81,Queens County,2,Female,15,70-74,38055,41405,49887,54202,58585,58491,55819
81,Queens County,2,Female,16,75-79,30341,32235,35160,42336,45987,49676,49602
81,Queens County,2,Female,17,80-84,26496,23505,24970,27329,32907,35761,38641
81,Queens County,2,Female,18,85+,28751,27931,26267,26330,27786,31660,35424
83,Rensselaer County,1,Male,1,0-4,4540,4489,4546,4467,4352,4281,4249
83,Rensselaer County,1,Male,2,5-9,4568,4817,4803,4846,4771,4671,4615
83,Rensselaer County,1,Male,3,10-14,4938,4783,5025,5021,5053,4981,4889
83,Rensselaer County,1,Male,4,15-19,6718,5808,5763,5987,6011,6028,5961
83,Rensselaer County,1,Male,5,20-24,6937,7209,6476,6511,6675,6707,6686
83,Rensselaer County,1,Male,6,25-29,4945,5867,5997,5425,5460,5531,5528
83,Rensselaer County,1,Male,7,30-34,4585,4854,5482,5514,5024,5066,5108
83,Rensselaer County,1,Male,8,35-39,4734,4546,4819,5272,5258,4812,4865
83,Rensselaer County,1,Male,9,40-44,5323,4681,4539,4796,5162,5125,4704
83,Rensselaer County,1,Male,10,45-49,5932,5324,4731,4602,4857,5180,5136
83,Rensselaer County,1,Male,11,50-54,6078,5904,5314,4755,4639,4889,5175
83,Rensselaer County,1,Male,12,55-59,5562,5652,5500,4948,4440,4334,4561
83,Rensselaer County,1,Male,13,60-64,4697,5075,5178,5039,4533,4077,3982
83,Rensselaer County,1,Male,14,65-69,3010,4060,4392,4489,4366,3926,3536
83,Rensselaer County,1,Male,15,70-74,2144,2451,3301,3569,3651,3550,3191
83,Rensselaer County,1,Male,16,75-79,1702,1759,2022,2710,2937,3025,2951
83,Rensselaer County,1,Male,17,80-84,1274,1139,1185,1366,1823,1984,2060
83,Rensselaer County,1,Male,18,85+,1022,1081,1060,1083,1198,1487,1724
83,Rensselaer County,2,Female,1,0-4,4282,4287,4342,4266,4157,4088,4059
83,Rensselaer County,2,Female,2,5-9,4538,4467,4481,4512,4432,4330,4270
83,Rensselaer County,2,Female,3,10-14,4729,4651,4597,4610,4623,4542,4447
83,Rensselaer County,2,Female,4,15-19,5564,4963,4926,4886,4897,4891,4808
83,Rensselaer County,2,Female,5,20-24,5609,5544,5018,5028,4999,4999,4954
83,Rensselaer County,2,Female,6,25-29,5171,5554,5459,4974,5002,4979,4968
83,Rensselaer County,2,Female,7,30-34,4756,5267,5541,5421,4957,5000,4982
83,Rensselaer County,2,Female,8,35-39,4808,4970,5435,5660,5528,5069,5123
83,Rensselaer County,2,Female,9,40-44,5482,4875,5003,5424,5612,5475,5029
83,Rensselaer County,2,Female,10,45-49,6361,5427,4850,4950,5334,5495,5358
83,Rensselaer County,2,Female,11,50-54,6441,6214,5323,4773,4847,5196,5335
83,Rensselaer County,2,Female,12,55-59,5673,6151,5938,5099,4584,4636,4945
83,Rensselaer County,2,Female,13,60-64,4851,5243,5675,5475,4705,4232,4269
83,Rensselaer County,2,Female,14,65-69,3423,4381,4735,5117,4933,4245,3824
83,Rensselaer County,2,Female,15,70-74,2573,3099,3957,4277,4618,4455,3845
83,Rensselaer County,2,Female,16,75-79,2222,2182,2625,3349,3620,3906,3770
83,Rensselaer County,2,Female,17,80-84,1984,1685,1665,1997,2544,2753,2970
83,Rensselaer County,2,Female,18,85+,2253,2219,2082,2028,2202,2617,2990
85,Richmond County,1,Male,1,0-4,14584,14485,14912,15148,15202,15308,15525
85,Richmond County,1,Male,2,5-9,15322,15311,15346,15768,16002,16077,16216
85,Richmond County,1,Male,3,10-14,15894,15972,16054,16177,16577,16789,16871
85,Richmond County,1,Male,4,15-19,16885,16252,16424,16575,16740,17090,17269
85,Richmond County,1,Male,5,20-24,16078,16294,15674,15938,16126,16298,16560
85,Richmond County,1,Male,6,25-29,15250,16674,16857,16201,16583,16820,17030
85,Richmond County,1,Male,7,30-34,14527,15827,17019,17184,16484,16921,17184
85,Richmond County,1,Male,8,35-39,15371,14987,16257,17314,17441,16689,17160
85,Richmond County,1,Male,9,40-44,16436,15481,15221,16464,17409,17493,16712
85,Richmond County,1,Male,10,45-49,17432,16729,15820,15639,16871,17746,17807
85,Richmond County,1,Male,11,50-54,17158,17084,16354,15503,15363,16536,17338
85,Richmond County,1,Male,12,55-59,14903,16544,16496,15754,14954,14844,15947
85,Richmond County,1,Male,13,60-64,12799,13423,14898,14870,14162,13445,13357
85,Richmond County,1,Male,14,65-69,8821,10765,11336,12579,12555,11924,11319
85,Richmond County,1,Male,15,70-74,6004,7375,9019,9539,10575,10554,10005
85,Richmond County,1,Male,16,75-79,4442,4623,5672,6947,7367,8163,8150
85,Richmond County,1,Male,17,80-84,3044,2955,3086,3787,4652,4954,5492
85,Richmond County,1,Male,18,85+,2339,2670,2802,2960,3416,4134,4722
85,Richmond County,2,Female,1,0-4,13755,13793,14198,14424,14475,14576,14783
85,Richmond County,2,Female,2,5-9,14693,14595,14734,15131,15354,15423,15556
85,Richmond County,2,Female,3,10-14,14903,15386,15383,15591,15966,16168,16246
85,Richmond County,2,Female,4,15-19,16044,15289,15819,15899,16141,16470,16646
85,Richmond County,2,Female,5,20-24,15380,15388,14679,15216,15342,15564,15803
85,Richmond County,2,Female,6,25-29,14738,16509,16528,15795,16404,16600,16856
85,Richmond County,2,Female,7,30-34,15332,15761,17255,17295,16528,17160,17402
85,Richmond County,2,Female,8,35-39,16101,15648,16192,17514,17542,16743,17375
85,Richmond County,2,Female,9,40-44,17722,16410,16049,16671,17872,17876,17054
85,Richmond County,2,Female,10,45-49,18573,17738,16496,16191,16842,17953,17943
85,Richmond County,2,Female,11,50-54,18585,18786,17881,16696,16429,17102,18142
85,Richmond County,2,Female,12,55-59,16350,18168,18353,17421,16302,16061,16727
85,Richmond County,2,Female,13,60-64,14571,15064,16706,16865,15957,14949,14737
85,Richmond County,2,Female,14,65-69,10303,13202,13719,15198,15325,14455,13554
85,Richmond County,2,Female,15,70-74,7503,9263,11838,12380,13690,13783,12963
85,Richmond County,2,Female,16,75-79,6153,6502,7994,10200,10722,11837,11906
85,Richmond County,2,Female,17,80-84,5219,4771,5049,6195,7898,8349,9210
85,Richmond County,2,Female,18,85+,5516,5885,5882,6073,6846,8266,9400
87,Rockland County,1,Male,1,0-4,12250,11632,12068,12274,12387,12492,12623
87,Rockland County,1,Male,2,5-9,12514,13250,12780,13226,13461,13606,13759
87,Rockland County,1,Male,3,10-14,12478,13111,13839,13474,13919,14154,14313
87,Rockland County,1,Male,4,15-19,12236,11986,12574,13235,12984,13362,13561
87,Rockland County,1,Male,5,20-24,9979,10251,10019,10479,10958,10808,11041
87,Rockland County,1,Male,6,25-29,9254,8975,9162,8931,9338,9704,9646
87,Rockland County,1,Male,7,30-34,8609,10082,9965,10138,9852,10294,10661
87,Rockland County,1,Male,8,35-39,8602,9799,11174,11179,11350,10997,11476
87,Rockland County,1,Male,9,40-44,10048,9409,10480,11814,11896,12051,11652
87,Rockland County,1,Male,10,45-49,11054,10327,9726,10694,11959,12070,12205
87,Rockland County,1,Male,11,50-54,10794,10743,10038,9485,10358,11526,11647
87,Rockland County,1,Male,12,55-59,9292,10267,10231,9566,9065,9830,10890
87,Rockland County,1,Male,13,60-64,8094,8147,8997,8975,8394,7959,8591
87,Rockland County,1,Male,14,65-69,5824,6836,6926,7641,7631,7137,6776
87,Rockland County,1,Male,15,70-74,4254,4697,5533,5643,6228,6221,5816
87,Rockland County,1,Male,16,75-79,3401,3276,3631,4297,4407,4866,4865
87,Rockland County,1,Male,17,80-84,2421,2364,2309,2589,3104,3229,3579
87,Rockland County,1,Male,18,85+,1775,2066,2188,2250,2466,2897,3255
87,Rockland County,2,Female,1,0-4,11551,11086,11501,11698,11806,11905,12031
87,Rockland County,2,Female,2,5-9,11771,12507,12158,12562,12760,12867,12983
87,Rockland County,2,Female,3,10-14,11986,12338,13053,12781,13164,13343,13443
87,Rockland County,2,Female,4,15-19,11242,11261,11587,12198,11988,12272,12389
87,Rockland County,2,Female,5,20-24,9100,9222,9146,9407,9816,9655,9783
87,Rockland County,2,Female,6,25-29,8709,8445,8510,8347,8595,8864,8766
87,Rockland County,2,Female,7,30-34,8329,10084,9971,10030,9753,10068,10339
87,Rockland County,2,Female,8,35-39,9207,9427,11026,11001,11047,10685,11025
87,Rockland County,2,Female,9,40-44,10671,9797,10001,11496,11516,11537,11124
87,Rockland County,2,Female,10,45-49,11702,10620,9802,9987,11360,11389,11387
87,Rockland County,2,Female,11,50-54,11200,11493,10446,9679,9844,11105,11137
87,Rockland County,2,Female,12,55-59,9956,10696,10948,9961,9252,9386,10511
87,Rockland County,2,Female,13,60-64,9218,8951,9620,9827,8939,8306,8402
87,Rockland County,2,Female,14,65-69,6911,8218,8080,8692,8851,8046,7488
87,Rockland County,2,Female,15,70-74,5277,6197,7382,7314,7871,7995,7265
87,Rockland County,2,Female,16,75-79,4476,4561,5363,6426,6443,6941,7032
87,Rockland County,2,Female,17,80-84,3581,3870,3974,4693,5684,5810,6286
87,Rockland County,2,Female,18,85+,3921,4545,5038,5403,6094,7195,8077
89,St. Lawrence County,1,Male,1,0-4,3380,3087,3142,3051,2933,2843,2775
89,St. Lawrence County,1,Male,2,5-9,3338,3213,2961,2974,2878,2763,2681
89,St. Lawrence County,1,Male,3,10-14,3288,3203,3084,2851,2847,2750,2641
89,St. Lawrence County,1,Male,4,15-19,5218,3940,3879,3751,3550,3515,3410
89,St. Lawrence County,1,Male,5,20-24,6007,5815,4818,4736,4631,4489,4407
89,St. Lawrence County,1,Male,6,25-29,3610,4176,3970,3301,3215,3112,3005
89,St. Lawrence County,1,Male,7,30-34,3159,3677,4058,3828,3252,3187,3103
89,St. Lawrence County,1,Male,8,35-39,3206,3453,3892,4157,3929,3391,3345
89,St. Lawrence County,1,Male,9,40-44,3680,3425,3625,4008,4225,3999,3484
89,St. Lawrence County,1,Male,10,45-49,4063,3638,3380,3538,3878,4059,3844
89,St. Lawrence County,1,Male,11,50-54,4088,3800,3396,3142,3267,3559,3708
89,St. Lawrence County,1,Male,12,55-59,3793,3784,3520,3131,2891,2986,3234
89,St. Lawrence County,1,Male,13,60-64,3190,3493,3492,3247,2886,2661,2740
89,St. Lawrence County,1,Male,14,65-69,2303,2666,2912,2906,2699,2396,2203
89,St. Lawrence County,1,Male,15,70-74,1704,1850,2142,2332,2327,2162,1917
89,St. Lawrence County,1,Male,16,75-79,1292,1261,1368,1584,1722,1719,1599
89,St. Lawrence County,1,Male,17,80-84,890,809,792,860,997,1085,1087
89,St. Lawrence County,1,Male,18,85+,643,714,711,703,735,820,908
89,St. Lawrence County,2,Female,1,0-4,3194,2945,2997,2911,2798,2712,2647
89,St. Lawrence County,2,Female,2,5-9,3231,3170,2953,2974,2888,2781,2704
89,St. Lawrence County,2,Female,3,10-14,3195,3192,3133,2930,2939,2853,2753
89,St. Lawrence County,2,Female,4,15-19,4823,4040,4065,4004,3842,3830,3743
89,St. Lawrence County,2,Female,5,20-24,4898,4981,4324,4323,4276,4169,4119
89,St. Lawrence County,2,Female,6,25-29,2991,3590,3574,3081,3053,2990,2897
89,St. Lawrence County,2,Female,7,30-34,2764,3001,3479,3428,2983,2959,2904
89,St. Lawrence County,2,Female,8,35-39,3031,2839,3052,3459,3397,2975,2958
89,St. Lawrence County,2,Female,9,40-44,3363,3052,2868,3056,3409,3339,2941
89,St. Lawrence County,2,Female,10,45-49,4014,3185,2889,2713,2876,3172,3101
89,St. Lawrence County,2,Female,11,50-54,3967,3802,3036,2748,2585,2729,2980
89,St. Lawrence County,2,Female,12,55-59,3736,3790,3630,2909,2636,2481,2614
89,St. Lawrence County,2,Female,13,60-64,3164,3634,3695,3536,2852,2589,2444
89,St. Lawrence County,2,Female,14,65-69,2417,2888,3306,3360,3213,2599,2360
89,St. Lawrence County,2,Female,15,70-74,1960,2183,2608,2975,3027,2897,2355
89,St. Lawrence County,2,Female,16,75-79,1641,1607,1790,2137,2431,2476,2370
89,St. Lawrence County,2,Female,17,80-84,1381,1270,1249,1393,1668,1893,1935
89,St. Lawrence County,2,Female,18,85+,1322,1451,1459,1455,1536,1736,1971
91,Saratoga County,1,Male,1,0-4,6210,6001,6340,6440,6398,6387,6448
91,Saratoga County,1,Male,2,5-9,7149,6605,6494,6764,6833,6801,6812
91,Saratoga County,1,Male,3,10-14,7573,7269,6859,6798,7016,7066,7042
91,Saratoga County,1,Male,4,15-19,7252,7033,6847,6555,6518,6670,6694
91,Saratoga County,1,Male,5,20-24,6288,6525,6238,6220,6094,6097,6156
91,Saratoga County,1,Male,6,25-29,6179,6753,6848,6475,6565,6556,6606
91,Saratoga County,1,Male,7,30-34,6291,7290,7758,7794,7341,7502,7554
91,Saratoga County,1,Male,8,35-39,7128,7264,8198,8611,8607,8099,8306
91,Saratoga County,1,Male,9,40-44,8562,7388,7514,8363,8712,8679,8163
91,Saratoga County,1,Male,10,45-49,9200,8345,7296,7406,8170,8472,8424
91,Saratoga County,1,Male,11,50-54,8636,9086,8255,7298,7391,8097,8369
91,Saratoga County,1,Male,12,55-59,7595,8147,8526,7747,6888,6962,7593
91,Saratoga County,1,Male,13,60-64,6789,7072,7599,7914,7186,6422,6483
91,Saratoga County,1,Male,14,65-69,4774,6204,6506,7004,7253,6587,5926
91,Saratoga County,1,Male,15,70-74,3202,4200,5451,5742,6188,6386,5806
91,Saratoga County,1,Male,16,75-79,2274,2511,3275,4243,4484,4838,4980
91,Saratoga County,1,Male,17,80-84,1669,1771,1955,2529,3277,3489,3785
91,Saratoga County,1,Male,18,85+,1288,1391,1487,1620,1951,2459,2813
91,Saratoga County,2,Female,1,0-4,5930,5719,6042,6138,6097,6086,6145
91,Saratoga County,2,Female,2,5-9,6778,6376,6263,6534,6615,6593,6607
91,Saratoga County,2,Female,3,10-14,7109,6956,6665,6611,6840,6907,6893
91,Saratoga County,2,Female,4,15-19,7051,6718,6654,6462,6443,6612,6653
91,Saratoga County,2,Female,5,20-24,5872,5959,5644,5706,5652,5667,5725
91,Saratoga County,2,Female,6,25-29,5906,6750,6780,6417,6596,6643,6716
91,Saratoga County,2,Female,7,30-34,6366,7284,7976,7991,7565,7813,7910
91,Saratoga County,2,Female,8,35-39,7439,7289,8158,8775,8773,8302,8586
91,Saratoga County,2,Female,9,40-44,8762,7479,7357,8151,8685,8664,8189
91,Saratoga County,2,Female,10,45-49,9497,8690,7523,7418,8156,8635,8601
91,Saratoga County,2,Female,11,50-54,9024,9552,8735,7641,7544,8251,8695
91,Saratoga County,2,Female,12,55-59,7867,8698,9153,8365,7368,7276,7919
91,Saratoga County,2,Female,13,60-64,7160,7683,8482,8875,8102,7189,7103
91,Saratoga County,2,Female,14,65-69,5168,6820,7342,8096,8429,7687,6862
91,Saratoga County,2,Female,15,70-74,3575,4605,6056,6534,7195,7459,6797
91,Saratoga County,2,Female,16,75-79,2877,3148,4030,5283,5710,6279,6489
91,Saratoga County,2,Female,17,80-84,2414,2398,2615,3321,4334,4704,5171
91,Saratoga County,2,Female,18,85+,2753,2841,2894,3053,3531,4360,5058
93,Schenectady County,1,Male,1,0-4,4830,4791,4966,5013,5015,5049,5121
93,Schenectady County,1,Male,2,5-9,4806,5089,5094,5251,5300,5310,5354
93,Schenectady County,1,Male,3,10-14,5182,5011,5285,5316,5460,5503,5519
93,Schenectady County,1,Male,4,15-19,5672,5189,5095,5344,5394,5514,5547
93,Schenectady County,1,Male,5,20-24,5057,5342,4948,4950,5147,5204,5271
93,Schenectady County,1,Male,6,25-29,4559,5237,5413,5059,5134,5288,5352
93,Schenectady County,1,Male,7,30-34,4418,4965,5515,5639,5294,5405,5551
93,Schenectady County,1,Male,8,35-39,4599,4651,5159,5613,5703,5361,5490
93,Schenectady County,1,Male,9,40-44,5029,4845,4906,5390,5789,5855,5510
93,Schenectady County,1,Male,10,45-49,5916,4856,4677,4733,5176,5519,5565
93,Schenectady County,1,Male,11,50-54,5922,5726,4770,4594,4646,5055,5354
93,Schenectady County,1,Male,12,55-59,5182,5631,5469,4611,4437,4483,4859
93,Schenectady County,1,Male,13,60-64,4202,4833,5253,5110,4335,4169,4208
93,Schenectady County,1,Male,14,65-69,2914,3616,4152,4515,4395,3741,3592
93,Schenectady County,1,Male,15,70-74,1962,2526,3138,3594,3912,3812,3263
93,Schenectady County,1,Male,16,75-79,1684,1609,2061,2568,2935,3199,3125
93,Schenectady County,1,Male,17,80-84,1541,1266,1231,1565,1958,2235,2445
93,Schenectady County,1,Male,18,85+,1381,1512,1460,1441,1630,1973,2335
93,Schenectady County,2,Female,1,0-4,4446,4582,4749,4794,4796,4828,4897
93,Schenectady County,2,Female,2,5-9,4708,4780,4925,5072,5113,5119,5163
93,Schenectady County,2,Female,3,10-14,4868,4934,5024,5171,5299,5335,5345
93,Schenectady County,2,Female,4,15-19,5254,4866,4961,5055,5189,5287,5313
93,Schenectady County,2,Female,5,20-24,4978,5145,4803,4934,5025,5130,5180
93,Schenectady County,2,Female,6,25-29,4859,5230,5337,5003,5154,5246,5345
93,Schenectady County,2,Female,7,30-34,4721,5344,5671,5741,5396,5568,5672
93,Schenectady County,2,Female,8,35-39,4832,4927,5495,5784,5828,5482,5660
93,Schenectady County,2,Female,9,40-44,5395,5054,5140,5672,5934,5960,5615
93,Schenectady County,2,Female,10,45-49,6246,5503,5172,5246,5744,5984,5999
93,Schenectady County,2,Female,11,50-54,6136,5995,5300,4985,5043,5494,5707
93,Schenectady County,2,Female,12,55-59,5354,5856,5729,5075,4774,4821,5232
93,Schenectady County,2,Female,13,60-64,4473,4894,5351,5234,4636,4357,4394
93,Schenectady County,2,Female,14,65-69,3337,4153,4544,4962,4856,4308,4051
93,Schenectady County,2,Female,15,70-74,2480,3089,3849,4214,4599,4505,4004
93,Schenectady County,2,Female,16,75-79,2453,2274,2823,3523,3863,4217,4139
93,Schenectady County,2,Female,17,80-84,2312,2102,1988,2456,3074,3381,3697
93,Schenectady County,2,Female,18,85+,3019,3018,2930,2858,3121,3678,4232
95,Schoharie County,1,Male,1,0-4,774,819,821,774,715,672,644
95,Schoharie County,1,Male,2,5-9,867,801,836,833,790,739,702
95,Schoharie County,1,Male,3,10-14,1014,928,872,901,894,853,807
95,Schoharie County,1,Male,4,15-19,1387,1167,1099,1050,1076,1064,1021
95,Schoharie County,1,Male,5,20-24,1221,1207,1040,1001,967,972,951
95,Schoharie County,1,Male,6,25-29,863,1045,1021,888,860,834,829
95,Schoharie County,1,Male,7,30-34,813,939,1074,1044,920,901,880
95,Schoharie County,1,Male,8,35-39,904,877,981,1081,1049,931,918
95,Schoharie County,1,Male,9,40-44,1065,918,892,981,1058,1023,912
95,Schoharie County,1,Male,10,45-49,1277,1085,945,919,1000,1065,1028
95,Schoharie County,1,Male,11,50-54,1280,1305,1117,983,957,1033,1088
95,Schoharie County,1,Male,12,55-59,1251,1204,1217,1045,925,900,963
95,Schoharie County,1,Male,13,60-64,1175,1233,1204,1210,1044,931,908
95,Schoharie County,1,Male,14,65-69,870,1110,1169,1155,1157,1003,899
95,Schoharie County,1,Male,15,70-74,592,744,947,997,986,986,855
95,Schoharie County,1,Male,16,75-79,501,442,552,698,735,730,727
95,Schoharie County,1,Male,17,80-84,296,334,296,370,467,493,494
95,Schoharie County,1,Male,18,85+,225,257,290,290,326,395,445
95,Schoharie County,2,Female,1,0-4,727,782,784,738,683,643,615
95,Schoharie County,2,Female,2,5-9,894,751,789,784,739,689,653
95,Schoharie County,2,Female,3,10-14,953,940,813,844,832,787,739
95,Schoharie County,2,Female,4,15-19,1416,1128,1116,1013,1031,1011,963
95,Schoharie County,2,Female,5,20-24,1052,944,756,739,673,662,631
95,Schoharie County,2,Female,6,25-29,795,994,897,747,731,683,667
95,Schoharie County,2,Female,7,30-34,796,922,1080,990,843,831,787
95,Schoharie County,2,Female,8,35-39,881,834,930,1048,964,831,818
95,Schoharie County,2,Female,9,40-44,1096,918,868,954,1051,970,842
95,Schoharie County,2,Female,10,45-49,1241,1108,937,889,963,1043,964
95,Schoharie County,2,Female,11,50-54,1331,1300,1154,988,938,1006,1077
95,Schoharie County,2,Female,12,55-59,1291,1320,1284,1136,978,929,988
95,Schoharie County,2,Female,13,60-64,1165,1246,1273,1234,1090,941,894
95,Schoharie County,2,Female,14,65-69,858,1027,1091,1115,1076,945,817
95,Schoharie County,2,Female,15,70-74,599,813,972,1033,1058,1018,892
95,Schoharie County,2,Female,16,75-79,518,521,694,830,880,903,867
95,Schoharie County,2,Female,17,80-84,378,418,420,553,665,705,726
95,Schoharie County,2,Female,18,85+,383,440,486,513,599,711,800
97,Schuyler County,1,Male,1,0-4,441,475,452,418,393,375,358
97,Schuyler County,1,Male,2,5-9,541,464,483,459,429,404,385
97,Schuyler County,1,Male,3,10-14,586,553,488,500,475,444,419
97,Schuyler County,1,Male,4,15-19,667,632,607,554,556,528,497
97,Schuyler County,1,Male,5,20-24,545,502,458,439,406,394,367
97,Schuyler County,1,Male,6,25-29,464,473,439,394,377,355,342
97,Schuyler County,1,Male,7,30-34,423,508,509,476,425,411,391
97,Schuyler County,1,Male,8,35-39,504,408,469,466,433,384,371
97,Schuyler County,1,Male,9,40-44,657,473,396,442,435,402,356
97,Schuyler County,1,Male,10,45-49,745,610,449,383,418,411,380
97,Schuyler County,1,Male,11,50-54,767,770,639,491,429,461,451
97,Schuyler County,1,Male,12,55-59,736,714,710,592,464,410,435
97,Schuyler County,1,Male,13,60-64,644,699,681,674,564,448,398
97,Schuyler County,1,Male,14,65-69,492,612,661,649,639,537,432
97,Schuyler County,1,Male,15,70-74,356,391,487,525,514,505,424
97,Schuyler County,1,Male,16,75-79,284,245,270,335,359,352,343
97,Schuyler County,1,Male,17,80-84,142,191,170,188,233,251,249
97,Schuyler County,1,Male,18,85+,128,131,153,154,163,191,213
97,Schuyler County,2,Female,1,0-4,440,453,431,398,375,358,342
97,Schuyler County,2,Female,2,5-9,501,484,490,468,438,414,398
97,Schuyler County,2,Female,3,10-14,549,533,517,519,496,467,442
97,Schuyler County,2,Female,4,15-19,601,455,440,425,420,396,370
97,Schuyler County,2,Female,5,20-24,424,425,335,323,309,299,278
97,Schuyler County,2,Female,6,25-29,432,450,434,368,361,349,337
97,Schuyler County,2,Female,7,30-34,468,491,496,475,415,408,396
97,Schuyler County,2,Female,8,35-39,492,461,476,476,453,398,390
97,Schuyler County,2,Female,9,40-44,651,504,473,485,481,458,401
97,Schuyler County,2,Female,10,45-49,778,629,499,469,479,473,448
97,Schuyler County,2,Female,11,50-54,792,808,661,538,509,518,510
97,Schuyler County,2,Female,12,55-59,753,808,817,674,556,526,534
97,Schuyler County,2,Female,13,60-64,626,676,721,723,597,494,466
97,Schuyler County,2,Female,14,65-69,470,593,638,678,675,559,467
97,Schuyler County,2,Female,15,70-74,401,404,509,545,578,573,474
97,Schuyler County,2,Female,16,75-79,347,339,342,430,459,486,479
97,Schuyler County,2,Female,17,80-84,202,284,280,292,363,386,407
97,Schuyler County,2,Female,18,85+,294,241,251,252,260,298,327
99,Seneca County,1,Male,1,0-4,1043,917,900,854,820,799,781
99,Seneca County,1,Male,2,5-9,1014,1190,1068,1036,985,947,922
99,Seneca County,1,Male,3,10-14,1030,1118,1250,1136,1096,1042,1002
99,Seneca County,1,Male,4,15-19,1260,1058,1117,1213,1111,1066,1012
99,Seneca County,1,Male,5,20-24,1502,961,787,791,818,738,692
99,Seneca County,1,Male,6,25-29,1342,1285,883,732,722,724,666
99,Seneca County,1,Male,7,30-34,1114,1128,1054,756,631,616,606
99,Seneca County,1,Male,8,35-39,1132,975,966,893,665,559,543
